id	name	kind
GO-Gene-Sets-BP::GO_REGULATION_OF_TRANSLATIONAL_INITIATION	GO_REGULATION_OF_TRANSLATIONAL_INITIATION	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY	GO_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_REGULATION_OF_TRANSMEMBRANE_TRANSPORT	GO_REGULATION_OF_TRANSMEMBRANE_TRANSPORT	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_REGULATION_OF_TRANSPORT	GO_REGULATION_OF_TRANSPORT	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_REGULATION_OF_TRANSPORTER_ACTIVITY	GO_REGULATION_OF_TRANSPORTER_ACTIVITY	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_REGULATION_OF_TUMOR_NECROSIS_FACTOR_SUPERFAMILY_CYTOKINE_PRODUCTION	GO_REGULATION_OF_TUMOR_NECROSIS_FACTOR_SUPERFAMILY_CYTOKINE_PRODUCTION	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	GO_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_REGULATION_OF_TYROSINE_PHOSPHORYLATION_OF_STAT_PROTEIN	GO_REGULATION_OF_TYROSINE_PHOSPHORYLATION_OF_STAT_PROTEIN	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_REGULATION_OF_T_CELL_DIFFERENTIATION	GO_REGULATION_OF_T_CELL_DIFFERENTIATION	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_REGULATION_OF_T_CELL_MEDIATED_IMMUNITY	GO_REGULATION_OF_T_CELL_MEDIATED_IMMUNITY	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_REGULATION_OF_T_CELL_PROLIFERATION	GO_REGULATION_OF_T_CELL_PROLIFERATION	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_REGULATION_OF_T_CELL_RECEPTOR_SIGNALING_PATHWAY	GO_REGULATION_OF_T_CELL_RECEPTOR_SIGNALING_PATHWAY	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_REGULATION_OF_VACUOLAR_TRANSPORT	GO_REGULATION_OF_VACUOLAR_TRANSPORT	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_REGULATION_OF_VACUOLE_ORGANIZATION	GO_REGULATION_OF_VACUOLE_ORGANIZATION	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_REGULATION_OF_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY	GO_REGULATION_OF_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_REGULATION_OF_VASCULATURE_DEVELOPMENT	GO_REGULATION_OF_VASCULATURE_DEVELOPMENT	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_REGULATION_OF_VASOCONSTRICTION	GO_REGULATION_OF_VASOCONSTRICTION	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_REGULATION_OF_VESICLE_FUSION	GO_REGULATION_OF_VESICLE_FUSION	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_REGULATION_OF_VESICLE_MEDIATED_TRANSPORT	GO_REGULATION_OF_VESICLE_MEDIATED_TRANSPORT	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_REGULATION_OF_VIRAL_GENOME_REPLICATION	GO_REGULATION_OF_VIRAL_GENOME_REPLICATION	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_REGULATION_OF_VIRAL_TRANSCRIPTION	GO_REGULATION_OF_VIRAL_TRANSCRIPTION	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_REGULATION_OF_WNT_SIGNALING_PATHWAY	GO_REGULATION_OF_WNT_SIGNALING_PATHWAY	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_REGULATION_OF_WOUND_HEALING	GO_REGULATION_OF_WOUND_HEALING	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_RELAXATION_OF_MUSCLE	GO_RELAXATION_OF_MUSCLE	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_RENAL_SYSTEM_PROCESS	GO_RENAL_SYSTEM_PROCESS	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_RENAL_TUBULE_DEVELOPMENT	GO_RENAL_TUBULE_DEVELOPMENT	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_REPRODUCTION	GO_REPRODUCTION	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_REPRODUCTIVE_SYSTEM_DEVELOPMENT	GO_REPRODUCTIVE_SYSTEM_DEVELOPMENT	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_RESPIRATORY_GASEOUS_EXCHANGE	GO_RESPIRATORY_GASEOUS_EXCHANGE	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_RESPIRATORY_SYSTEM_DEVELOPMENT	GO_RESPIRATORY_SYSTEM_DEVELOPMENT	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_RESPONSE_TO_ABIOTIC_STIMULUS	GO_RESPONSE_TO_ABIOTIC_STIMULUS	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_RESPONSE_TO_ACID_CHEMICAL	GO_RESPONSE_TO_ACID_CHEMICAL	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_RESPONSE_TO_ACTIVITY	GO_RESPONSE_TO_ACTIVITY	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_RESPONSE_TO_ALCOHOL	GO_RESPONSE_TO_ALCOHOL	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_RESPONSE_TO_ALKALOID	GO_RESPONSE_TO_ALKALOID	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_RESPONSE_TO_AMINE	GO_RESPONSE_TO_AMINE	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_RESPONSE_TO_AMINO_ACID	GO_RESPONSE_TO_AMINO_ACID	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_RESPONSE_TO_AMMONIUM_ION	GO_RESPONSE_TO_AMMONIUM_ION	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_RESPONSE_TO_ANTIBIOTIC	GO_RESPONSE_TO_ANTIBIOTIC	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_RESPONSE_TO_ATP	GO_RESPONSE_TO_ATP	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_RESPONSE_TO_AXON_INJURY	GO_RESPONSE_TO_AXON_INJURY	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_RESPONSE_TO_BACTERIUM	GO_RESPONSE_TO_BACTERIUM	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_RESPONSE_TO_BIOTIC_STIMULUS	GO_RESPONSE_TO_BIOTIC_STIMULUS	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_RESPONSE_TO_BMP	GO_RESPONSE_TO_BMP	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_RESPONSE_TO_CADMIUM_ION	GO_RESPONSE_TO_CADMIUM_ION	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_RESPONSE_TO_CALCIUM_ION	GO_RESPONSE_TO_CALCIUM_ION	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_RESPONSE_TO_CAMP	GO_RESPONSE_TO_CAMP	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_RESPONSE_TO_CARBOHYDRATE	GO_RESPONSE_TO_CARBOHYDRATE	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_RESPONSE_TO_COCAINE	GO_RESPONSE_TO_COCAINE	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_RESPONSE_TO_COLD	GO_RESPONSE_TO_COLD	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_RESPONSE_TO_COPPER_ION	GO_RESPONSE_TO_COPPER_ION	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_RESPONSE_TO_CORTICOSTEROID	GO_RESPONSE_TO_CORTICOSTEROID	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_RESPONSE_TO_CYTOKINE	GO_RESPONSE_TO_CYTOKINE	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_RESPONSE_TO_DEXAMETHASONE	GO_RESPONSE_TO_DEXAMETHASONE	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_RESPONSE_TO_DRUG	GO_RESPONSE_TO_DRUG	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_RESPONSE_TO_DSRNA	GO_RESPONSE_TO_DSRNA	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_RESPONSE_TO_ELECTRICAL_STIMULUS	GO_RESPONSE_TO_ELECTRICAL_STIMULUS	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_RESPONSE_TO_ENDOGENOUS_STIMULUS	GO_RESPONSE_TO_ENDOGENOUS_STIMULUS	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS	GO_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_RESPONSE_TO_ESTRADIOL	GO_RESPONSE_TO_ESTRADIOL	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_RESPONSE_TO_ESTROGEN	GO_RESPONSE_TO_ESTROGEN	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_RESPONSE_TO_ETHANOL	GO_RESPONSE_TO_ETHANOL	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_RESPONSE_TO_EXTERNAL_STIMULUS	GO_RESPONSE_TO_EXTERNAL_STIMULUS	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_RESPONSE_TO_EXTRACELLULAR_STIMULUS	GO_RESPONSE_TO_EXTRACELLULAR_STIMULUS	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_RESPONSE_TO_FATTY_ACID	GO_RESPONSE_TO_FATTY_ACID	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_RESPONSE_TO_FIBROBLAST_GROWTH_FACTOR	GO_RESPONSE_TO_FIBROBLAST_GROWTH_FACTOR	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_RESPONSE_TO_GAMMA_RADIATION	GO_RESPONSE_TO_GAMMA_RADIATION	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_RESPONSE_TO_GROWTH_FACTOR	GO_RESPONSE_TO_GROWTH_FACTOR	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_RESPONSE_TO_HEAT	GO_RESPONSE_TO_HEAT	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_RESPONSE_TO_HORMONE	GO_RESPONSE_TO_HORMONE	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_RESPONSE_TO_HYDROGEN_PEROXIDE	GO_RESPONSE_TO_HYDROGEN_PEROXIDE	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_RESPONSE_TO_INORGANIC_SUBSTANCE	GO_RESPONSE_TO_INORGANIC_SUBSTANCE	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_RESPONSE_TO_INSULIN	GO_RESPONSE_TO_INSULIN	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_RESPONSE_TO_INTERFERON_GAMMA	GO_RESPONSE_TO_INTERFERON_GAMMA	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_RESPONSE_TO_INTERLEUKIN_1	GO_RESPONSE_TO_INTERLEUKIN_1	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_RESPONSE_TO_IONIZING_RADIATION	GO_RESPONSE_TO_IONIZING_RADIATION	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_RESPONSE_TO_IRON_ION	GO_RESPONSE_TO_IRON_ION	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_RESPONSE_TO_KETONE	GO_RESPONSE_TO_KETONE	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_RESPONSE_TO_LIGHT_STIMULUS	GO_RESPONSE_TO_LIGHT_STIMULUS	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_RESPONSE_TO_LIPID	GO_RESPONSE_TO_LIPID	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_RESPONSE_TO_MAGNESIUM_ION	GO_RESPONSE_TO_MAGNESIUM_ION	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_RESPONSE_TO_MECHANICAL_STIMULUS	GO_RESPONSE_TO_MECHANICAL_STIMULUS	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_RESPONSE_TO_METAL_ION	GO_RESPONSE_TO_METAL_ION	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_RESPONSE_TO_MOLECULE_OF_BACTERIAL_ORIGIN	GO_RESPONSE_TO_MOLECULE_OF_BACTERIAL_ORIGIN	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_RESPONSE_TO_NERVE_GROWTH_FACTOR	GO_RESPONSE_TO_NERVE_GROWTH_FACTOR	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_RESPONSE_TO_NICOTINE	GO_RESPONSE_TO_NICOTINE	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_RESPONSE_TO_NITRIC_OXIDE	GO_RESPONSE_TO_NITRIC_OXIDE	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_RESPONSE_TO_NITROGEN_COMPOUND	GO_RESPONSE_TO_NITROGEN_COMPOUND	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_RESPONSE_TO_NUTRIENT	GO_RESPONSE_TO_NUTRIENT	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_RESPONSE_TO_ORGANIC_CYCLIC_COMPOUND	GO_RESPONSE_TO_ORGANIC_CYCLIC_COMPOUND	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_RESPONSE_TO_ORGANOPHOSPHORUS	GO_RESPONSE_TO_ORGANOPHOSPHORUS	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_RESPONSE_TO_OSMOTIC_STRESS	GO_RESPONSE_TO_OSMOTIC_STRESS	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_RESPONSE_TO_OXIDATIVE_STRESS	GO_RESPONSE_TO_OXIDATIVE_STRESS	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_RESPONSE_TO_OXYGEN_CONTAINING_COMPOUND	GO_RESPONSE_TO_OXYGEN_CONTAINING_COMPOUND	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_RESPONSE_TO_OXYGEN_LEVELS	GO_RESPONSE_TO_OXYGEN_LEVELS	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_RESPONSE_TO_PAIN	GO_RESPONSE_TO_PAIN	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_RESPONSE_TO_PEPTIDE	GO_RESPONSE_TO_PEPTIDE	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_RESPONSE_TO_PH	GO_RESPONSE_TO_PH	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_RESPONSE_TO_PROGESTERONE	GO_RESPONSE_TO_PROGESTERONE	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_RESPONSE_TO_PROSTAGLANDIN	GO_RESPONSE_TO_PROSTAGLANDIN	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_RESPONSE_TO_PURINE_CONTAINING_COMPOUND	GO_RESPONSE_TO_PURINE_CONTAINING_COMPOUND	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_RESPONSE_TO_RADIATION	GO_RESPONSE_TO_RADIATION	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_RESPONSE_TO_REACTIVE_OXYGEN_SPECIES	GO_RESPONSE_TO_REACTIVE_OXYGEN_SPECIES	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_RESPONSE_TO_RETINOIC_ACID	GO_RESPONSE_TO_RETINOIC_ACID	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_RESPONSE_TO_STARVATION	GO_RESPONSE_TO_STARVATION	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_RESPONSE_TO_STEROID_HORMONE	GO_RESPONSE_TO_STEROID_HORMONE	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_RESPONSE_TO_STEROL	GO_RESPONSE_TO_STEROL	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_RESPONSE_TO_TEMPERATURE_STIMULUS	GO_RESPONSE_TO_TEMPERATURE_STIMULUS	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_RESPONSE_TO_TOPOLOGICALLY_INCORRECT_PROTEIN	GO_RESPONSE_TO_TOPOLOGICALLY_INCORRECT_PROTEIN	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_RESPONSE_TO_TOXIC_SUBSTANCE	GO_RESPONSE_TO_TOXIC_SUBSTANCE	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA	GO_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_RESPONSE_TO_TRANSITION_METAL_NANOPARTICLE	GO_RESPONSE_TO_TRANSITION_METAL_NANOPARTICLE	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_RESPONSE_TO_TUMOR_NECROSIS_FACTOR	GO_RESPONSE_TO_TUMOR_NECROSIS_FACTOR	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_RESPONSE_TO_TYPE_I_INTERFERON	GO_RESPONSE_TO_TYPE_I_INTERFERON	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_RESPONSE_TO_UV	GO_RESPONSE_TO_UV	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_RESPONSE_TO_VIRUS	GO_RESPONSE_TO_VIRUS	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_RESPONSE_TO_VITAMIN	GO_RESPONSE_TO_VITAMIN	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_RESPONSE_TO_WATER	GO_RESPONSE_TO_WATER	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_RESPONSE_TO_WOUNDING	GO_RESPONSE_TO_WOUNDING	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_RESPONSE_TO_XENOBIOTIC_STIMULUS	GO_RESPONSE_TO_XENOBIOTIC_STIMULUS	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_RESPONSE_TO_ZINC_ION	GO_RESPONSE_TO_ZINC_ION	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_RETINA_DEVELOPMENT_IN_CAMERA_TYPE_EYE	GO_RETINA_DEVELOPMENT_IN_CAMERA_TYPE_EYE	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_RETINA_HOMEOSTASIS	GO_RETINA_HOMEOSTASIS	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_RETINA_MORPHOGENESIS_IN_CAMERA_TYPE_EYE	GO_RETINA_MORPHOGENESIS_IN_CAMERA_TYPE_EYE	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_RETROGRADE_TRANSPORT_ENDOSOME_TO_GOLGI	GO_RETROGRADE_TRANSPORT_ENDOSOME_TO_GOLGI	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_RETROGRADE_VESICLE_MEDIATED_TRANSPORT_GOLGI_TO_ER	GO_RETROGRADE_VESICLE_MEDIATED_TRANSPORT_GOLGI_TO_ER	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_RHO_PROTEIN_SIGNAL_TRANSDUCTION	GO_RHO_PROTEIN_SIGNAL_TRANSDUCTION	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_RHYTHMIC_PROCESS	GO_RHYTHMIC_PROCESS	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_RIBONUCLEOPROTEIN_COMPLEX_BIOGENESIS	GO_RIBONUCLEOPROTEIN_COMPLEX_BIOGENESIS	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_RIBONUCLEOPROTEIN_COMPLEX_LOCALIZATION	GO_RIBONUCLEOPROTEIN_COMPLEX_LOCALIZATION	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_RIBONUCLEOPROTEIN_COMPLEX_SUBUNIT_ORGANIZATION	GO_RIBONUCLEOPROTEIN_COMPLEX_SUBUNIT_ORGANIZATION	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_RIBONUCLEOSIDE_DIPHOSPHATE_METABOLIC_PROCESS	GO_RIBONUCLEOSIDE_DIPHOSPHATE_METABOLIC_PROCESS	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_RIBONUCLEOSIDE_TRIPHOSPHATE_BIOSYNTHETIC_PROCESS	GO_RIBONUCLEOSIDE_TRIPHOSPHATE_BIOSYNTHETIC_PROCESS	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_RIBOSOMAL_LARGE_SUBUNIT_ASSEMBLY	GO_RIBOSOMAL_LARGE_SUBUNIT_ASSEMBLY	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_RIBOSOMAL_LARGE_SUBUNIT_BIOGENESIS	GO_RIBOSOMAL_LARGE_SUBUNIT_BIOGENESIS	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_RIBOSOMAL_SMALL_SUBUNIT_BIOGENESIS	GO_RIBOSOMAL_SMALL_SUBUNIT_BIOGENESIS	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_RIBOSOME_ASSEMBLY	GO_RIBOSOME_ASSEMBLY	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_RIBOSOME_BIOGENESIS	GO_RIBOSOME_BIOGENESIS	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_RNA_3_END_PROCESSING	GO_RNA_3_END_PROCESSING	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_RNA_CATABOLIC_PROCESS	GO_RNA_CATABOLIC_PROCESS	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_RNA_INTERFERENCE	GO_RNA_INTERFERENCE	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_RNA_LOCALIZATION	GO_RNA_LOCALIZATION	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_RNA_MODIFICATION	GO_RNA_MODIFICATION	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_RNA_PHOSPHODIESTER_BOND_HYDROLYSIS	GO_RNA_PHOSPHODIESTER_BOND_HYDROLYSIS	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_RNA_POLYADENYLATION	GO_RNA_POLYADENYLATION	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_RNA_PROCESSING	GO_RNA_PROCESSING	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_RNA_SPLICING	GO_RNA_SPLICING	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_RNA_SPLICING_VIA_TRANSESTERIFICATION_REACTIONS	GO_RNA_SPLICING_VIA_TRANSESTERIFICATION_REACTIONS	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_RNA_STABILIZATION	GO_RNA_STABILIZATION	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_RRNA_METABOLIC_PROCESS	GO_RRNA_METABOLIC_PROCESS	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_RUFFLE_ORGANIZATION	GO_RUFFLE_ORGANIZATION	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_SALIVARY_GLAND_DEVELOPMENT	GO_SALIVARY_GLAND_DEVELOPMENT	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_SECOND_MESSENGER_MEDIATED_SIGNALING	GO_SECOND_MESSENGER_MEDIATED_SIGNALING	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_SECRETION	GO_SECRETION	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_SECRETION_BY_CELL	GO_SECRETION_BY_CELL	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_SEGMENTATION	GO_SEGMENTATION	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_SENSORY_ORGAN_DEVELOPMENT	GO_SENSORY_ORGAN_DEVELOPMENT	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_SENSORY_ORGAN_MORPHOGENESIS	GO_SENSORY_ORGAN_MORPHOGENESIS	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_SENSORY_PERCEPTION	GO_SENSORY_PERCEPTION	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_SENSORY_PERCEPTION_OF_CHEMICAL_STIMULUS	GO_SENSORY_PERCEPTION_OF_CHEMICAL_STIMULUS	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_SENSORY_PERCEPTION_OF_LIGHT_STIMULUS	GO_SENSORY_PERCEPTION_OF_LIGHT_STIMULUS	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_SENSORY_PERCEPTION_OF_MECHANICAL_STIMULUS	GO_SENSORY_PERCEPTION_OF_MECHANICAL_STIMULUS	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_SENSORY_PERCEPTION_OF_PAIN	GO_SENSORY_PERCEPTION_OF_PAIN	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_SENSORY_PERCEPTION_OF_TASTE	GO_SENSORY_PERCEPTION_OF_TASTE	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_SERINE_FAMILY_AMINO_ACID_METABOLIC_PROCESS	GO_SERINE_FAMILY_AMINO_ACID_METABOLIC_PROCESS	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_SEXUAL_REPRODUCTION	GO_SEXUAL_REPRODUCTION	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_SEX_DIFFERENTIATION	GO_SEX_DIFFERENTIATION	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_SIGNAL_RELEASE	GO_SIGNAL_RELEASE	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR	GO_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_SIGNAL_TRANSDUCTION_BY_PROTEIN_PHOSPHORYLATION	GO_SIGNAL_TRANSDUCTION_BY_PROTEIN_PHOSPHORYLATION	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_SIGNAL_TRANSDUCTION_IN_ABSENCE_OF_LIGAND	GO_SIGNAL_TRANSDUCTION_IN_ABSENCE_OF_LIGAND	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_SIGNAL_TRANSDUCTION_IN_RESPONSE_TO_DNA_DAMAGE	GO_SIGNAL_TRANSDUCTION_IN_RESPONSE_TO_DNA_DAMAGE	GO-Gene-Sets-BP
GO-Gene-Sets-BP::GO_SINGLE_FERTILIZATION	GO_SINGLE_FERTILIZATION	GO-Gene-Sets-BP
